id,text,author_id,public_metrics,created_at,name,spectrum
2025208898387365932,"🚨🇺🇸 BREAKING: The US Air Force now ""Very Weak,"" new research says. 

Aircraft readiness is at ""new low."" https://t.co/J4E9NzxOqA",1151913018936053760,"{'retweet_count': 36, 'reply_count': 30, 'like_count': 228, 'quote_count': 2, 'bookmark_count': 2, 'impression_count': 4853}",2026-02-21T14:00:02.000Z,Jackson Hinkle,L
2025201341224591760,🚨🇨🇳 The Chinese combat-ready airforce is ~18% larger than the US combat-ready airforce. https://t.co/jMSA7e9vRC,1151913018936053760,"{'retweet_count': 99, 'reply_count': 55, 'like_count': 689, 'quote_count': 0, 'bookmark_count': 4, 'impression_count': 12681}",2026-02-21T13:30:00.000Z,Jackson Hinkle,L
2025193998797729821,"🇮🇱 868 days later, still no evidence of beheaded babies @benshapiro",1151913018936053760,"{'retweet_count': 357, 'reply_count': 60, 'like_count': 2631, 'quote_count': 2, 'bookmark_count': 24, 'impression_count': 25412}",2026-02-21T13:00:50.000Z,Jackson Hinkle,L
2025193797861462424,"🚨🇷🇺🇮🇷 BREAKING: Russian FM Lavrov discussed nuclear issue in phone talk with Iran's Araghchi.

Lavrov expressed ""support for negotiations to find fair solutions and respect Iran's legitimate rights."" https://t.co/4JG4U6aQob",1151913018936053760,"{'retweet_count': 105, 'reply_count': 25, 'like_count': 692, 'quote_count': 1, 'bookmark_count': 7, 'impression_count': 16706}",2026-02-21T13:00:02.000Z,Jackson Hinkle,L
2025186240153219226,"🚨🇰🇵BREAKING: North Korea promises a ""war of revenge"" against the United States. https://t.co/zAjP12UIvM",1151913018936053760,"{'retweet_count': 291, 'reply_count': 96, 'like_count': 1995, 'quote_count': 21, 'bookmark_count': 67, 'impression_count': 38711}",2026-02-21T12:30:00.000Z,Jackson Hinkle,L
2025178696634515560,🚨🇰🇵🇷🇺 BREAKING: Kim Jong Un recieves congratulations from Russia's Medevedev on day of North Korea's party congress. https://t.co/HUNvsgRMCI,1151913018936053760,"{'retweet_count': 93, 'reply_count': 43, 'like_count': 964, 'quote_count': 0, 'bookmark_count': 11, 'impression_count': 15778}",2026-02-21T12:00:01.000Z,Jackson Hinkle,L
2025171141120188842,Fidel Castro on Palestine: https://t.co/lDxSUuZquV,1151913018936053760,"{'retweet_count': 138, 'reply_count': 20, 'like_count': 561, 'quote_count': 2, 'bookmark_count': 39, 'impression_count': 12240}",2026-02-21T11:30:00.000Z,Jackson Hinkle,L
2025163589980737747,"🚨🇷🇺🇧🇫 BREAKING: Russia has extended its military cooperation with Burkina Faso through the provision of generator sets, transformers, and water purifiers to the country's armed forces. https://t.co/c6iZcdyM0K",1151913018936053760,"{'retweet_count': 327, 'reply_count': 67, 'like_count': 2034, 'quote_count': 12, 'bookmark_count': 18, 'impression_count': 28129}",2026-02-21T11:00:00.000Z,Jackson Hinkle,L
2025159077345599648,"🚨🇮🇷🇺🇸 BREAKING: IRAN WILL OBLITERATE U.S. TROOPS

✅ Interview with USAF veteran Dennis Fritz https://t.co/AQF1C5JfOS",1151913018936053760,"{'retweet_count': 133, 'reply_count': 57, 'like_count': 554, 'quote_count': 4, 'bookmark_count': 44, 'impression_count': 128841}",2026-02-21T10:42:04.000Z,Jackson Hinkle,L
2025135058240114906,🚨🇺🇸 BREAKING: President Trump imposes 10% tariffs on all countries. https://t.co/GA3vtJw4Fx,1151913018936053760,"{'retweet_count': 112, 'reply_count': 159, 'like_count': 756, 'quote_count': 7, 'bookmark_count': 7, 'impression_count': 26147}",2026-02-21T09:06:37.000Z,Jackson Hinkle,L
2024946444184986025,The truth is out there — are we about to finally learn it? https://t.co/GHNWuMKaCO,14529929,"{'retweet_count': 40, 'reply_count': 158, 'like_count': 278, 'quote_count': 5, 'bookmark_count': 32, 'impression_count': 43931}",2026-02-20T20:37:08.000Z,Jake Tapper,L
2024885350007451653,"sweating ref, ©️ @maitlis https://t.co/0JdyMJz7aq",14529929,"{'retweet_count': 20, 'reply_count': 18, 'like_count': 178, 'quote_count': 3, 'bookmark_count': 5, 'impression_count': 24144}",2026-02-20T16:34:22.000Z,Jake Tapper,L
2024884757578891469,Gorsuch going all Schoolhouse Rock https://t.co/5gGfODnrHh https://t.co/fQRp81VuxH,14529929,"{'retweet_count': 170, 'reply_count': 28, 'like_count': 2173, 'quote_count': 1, 'bookmark_count': 90, 'impression_count': 104874}",2026-02-20T16:32:01.000Z,Jake Tapper,L
2024883847205126225,11 years ago the body of US veteran Richard Miles was found in the woods. He had sought help from the VA and he didn’t get it.  https://t.co/BqzlDhkr7o,14529929,"{'retweet_count': 24, 'reply_count': 12, 'like_count': 94, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 17508}",2026-02-20T16:28:24.000Z,Jake Tapper,L
2024875374308389055,"Inky: After 96 years, Pat’s King of Steaks is changing how it makes cheesesteaks https://t.co/EYk9YfE4oQ",14529929,"{'retweet_count': 3, 'reply_count': 9, 'like_count': 28, 'quote_count': 1, 'bookmark_count': 10, 'impression_count': 30536}",2026-02-20T15:54:44.000Z,Jake Tapper,L
2024863991470735449,"Supreme Court rules that Trump’s sweeping emergency tariffs are illegal

https://t.co/4AtUazS3mA",14529929,"{'retweet_count': 199, 'reply_count': 123, 'like_count': 1462, 'quote_count': 31, 'bookmark_count': 12, 'impression_count': 60463}",2026-02-20T15:09:30.000Z,Jake Tapper,L
